source_id,exercise_name,code,aliases,type,movement_pattern,primary_quality,secondary_qualities,training_role,primary_muscles,secondary_muscles,equipment,environments,minimum_level,technical_cost,impact_cost,fatigue_cost,supervision_required,dose_units,instructions,coaching_cues,common_mistakes,safety_stop_conditions,progressions,regressions,substitutions,catalogue_scope,generator_eligible,approval_status,approved_by,approval_scope
REV-078,Side Plank,side_plank,,exercise,anti_lateral_flexion,trunk_force_transfer,local_muscular_endurance,capacity,obliques;deep_core;trunk,glutes;shoulders;adductors,bodyweight,field;gym;home,beginner,1,1,3,no,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,"Elbow under shoulder. Stack ribs, hips, and ankles. Push the floor away.","Elbow under shoulder. Stack ribs, hips, and ankles. Push the floor away.",Hips sagging. Rolling torso open or closed. Neck tension.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Shoulder pain in side support. Cannot maintain neck comfort. Immediate low back or hip pain.",copenhagen_plank;suitcase_carry,,suitcase_carry;pallof_press_iso_hold;bear_plank_hold,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-079,Long-Lever Plank,long_lever_plank,,exercise,anti_extension,trunk_force_transfer,local_muscular_endurance;maximum_strength,capacity,rectus_abdominis;deep_core;trunk,obliques;glutes;shoulders,bodyweight,field;gym;home,intermediate,1,1,3,no,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Reach elbows slightly forward. Tuck pelvis only enough to remove back arch. Pull ribs down.,Reach elbows slightly forward. Tuck pelvis only enough to remove back arch. Pull ribs down.,Chasing time after position breaks. Over-tucking into spinal flexion. Shrugging.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Front plank mechanics are not stable. Shoulder irritation from the longer lever. Low back extension sensitivity.",stability_ball_stir_the_pot,front_plank;dead_bug,stability_ball_rollout,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-080,Plank Shoulder Tap,plank_shoulder_tap,,exercise,anti_rotation,trunk_force_transfer,shoulder_capacity,capacity,deep_core;obliques;shoulders,rectus_abdominis;triceps;glutes,bodyweight,field;gym;home,intermediate,1,1,3,no,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Set feet wider than hips at first. Tap slowly across to the shoulder. Keep belt buckle quiet.,Set feet wider than hips at first. Tap slowly across to the shoulder. Keep belt buckle quiet.,Hips rocking side to side. Fast sloppy taps. Shoulder blade collapse.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Wrist pain. Shoulder instability. Cannot maintain high plank alignment.",plank_drag_through,bear_plank_hold;pallof_press,bird_dog;bear_crawl,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-081,Plank Drag-Through,plank_drag_through,,exercise,anti_rotation,trunk_force_transfer,shoulder_capacity;local_muscular_endurance,capacity,obliques;deep_core;trunk,shoulders;lats;grip,dumbbells;kettlebell;medicine_ball,field;gym,intermediate,3,1,3,yes,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Use a wide stable base. Drag slowly under the chest. Keep hips facing the floor.,Use a wide stable base. Drag slowly under the chest. Keep hips facing the floor.,Twisting to reach the weight. Dragging too heavy. Feet too narrow too soon.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Wrist or shoulder pain. Cannot hold a high plank. Weight catches on the floor and forces rotation.",,plank_shoulder_tap;pallof_press_iso_hold,bird_dog;suitcase_carry,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-082,Stability Ball Stir-the-Pot,stability_ball_stir_the_pot,,exercise,anti_extension,trunk_force_transfer,local_muscular_endurance;shoulder_capacity,capacity,deep_core;rectus_abdominis;obliques,shoulders;lats;glutes,stability_ball,gym;home,advanced,5,1,2,yes,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Set a strong plank first. Make small circles. Keep hips quiet.,Set a strong plank first. Make small circles. Keep hips quiet.,Circles too large. Hips swaying. Ball drifting away from shoulders.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Use only after a stable forearm plank and ball rollout are controlled. Keep the circles small, use a clear non-slip area, and regress immediately if the trunk sags or shoulder/back symptoms increase.",,stability_ball_rollout;front_plank;long_lever_plank,plank_drag_through;long_lever_plank,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-083,Stability Ball Rollout,stability_ball_rollout,,exercise,anti_extension,trunk_force_transfer,shoulder_capacity;maximum_strength,capacity,rectus_abdominis;deep_core;trunk,lats;shoulders;obliques,stability_ball,gym;home,intermediate,1,1,3,no,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Start tall on knees. Brace before the ball moves. Roll only as far as ribs stay down.,Start tall on knees. Brace before the ball moves. Roll only as far as ribs stay down.,Dropping hips. Reaching beyond control. Letting shoulders shrug.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Shoulder flexion is limited or painful. Low back arches during the first reps. Kneeling is uncomfortable.",stability_ball_stir_the_pot,front_plank;dead_bug;bear_plank_hold,long_lever_plank,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-084,Pallof Press,pallof_press,,exercise,anti_rotation,trunk_force_transfer,maximum_strength;recovery_capacity,capacity,obliques;deep_core;trunk,glutes;shoulders;chest,cable_machine;resistance_band,gym,beginner,1,1,3,no,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Stand side-on to the anchor. Brace before pressing. Press straight out from sternum.,Stand side-on to the anchor. Brace before pressing. Press straight out from sternum.,Rotating toward the anchor. Leaning away from the load. Pressing too fast.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Anchor setup is unsafe. Athlete cannot keep a neutral pelvis. Shoulder pain during pressing.",half_kneeling_pallof_press,,bird_dog;plank_shoulder_tap;suitcase_carry,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-085,Pallof Press Iso Hold,pallof_press_iso_hold,,isometric,anti_rotation,trunk_force_transfer,local_muscular_endurance;maximum_strength,capacity,obliques;deep_core;trunk,shoulders;glutes;forearms,cable_machine;resistance_band,gym,beginner,1,1,3,no,sets;duration_seconds;effort_rpe;joint_position;recovery_seconds,Press and pause fully extended. Do not let the cable pull you open. Keep shoulders down.,Press and pause fully extended. Do not let the cable pull you open. Keep shoulders down.,Holding too heavy and leaning. Soft elbows drifting back. Rib flare.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Cannot breathe while braced. Shoulder fatigue changes posture. Anchor height causes wrist discomfort.",suitcase_carry,,front_plank;side_plank;bird_dog,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-086,Half-Kneeling Pallof Press,half_kneeling_pallof_press,,exercise,anti_rotation,trunk_force_transfer,,capacity,obliques;deep_core;trunk,glutes;adductors;shoulders,cable_machine;resistance_band,gym,intermediate,1,1,3,no,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Stack ribs over pelvis. Squeeze the down-side glute. Keep front foot rooted.,Stack ribs over pelvis. Squeeze the down-side glute. Keep front foot rooted.,Arching through the low back. Front knee drifting inward. Torso leaning away.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Knee pressure is not tolerated. Hip flexor position causes symptoms. Athlete cannot balance in half kneeling.",,dead_bug,half_kneeling_cable_chop;bird_dog;side_plank,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-087,Cable Wood Chop,cable_wood_chop,,exercise,controlled_rotation,trunk_force_transfer,maximum_strength,capacity,obliques;trunk;deep_core,shoulders;lats;glutes,cable_machine;resistance_band,gym,intermediate,1,1,2,no,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Set cable high. Brace before pulling. Rotate through hips and trunk together.,Set cable high. Brace before pulling. Rotate through hips and trunk together.,Arms doing all the work. Rounding through the spine. Letting the cable yank the return.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Acute back pain with rotation. Cannot control the eccentric return. Cable path causes shoulder symptoms.",,pallof_press;dead_bug,cable_lift;landmine_rotation;half_kneeling_cable_chop,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-088,Half-Kneeling Cable Chop,half_kneeling_cable_chop,,exercise,controlled_rotation,trunk_force_transfer,maximum_strength,capacity,obliques;deep_core;trunk,glutes;adductors;shoulders,cable_machine;resistance_band,gym,intermediate,1,1,2,no,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Set a tall half-kneeling posture. Own the down-side glute. Chop across without tipping.,Set a tall half-kneeling posture. Own the down-side glute. Chop across without tipping.,Leaning into the cable. Front foot losing contact. Low back arching.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Knee pressure is painful. Cannot stay tall in half kneeling. Rotation provokes back pain.",half_kneeling_cable_lift,pallof_press,cable_wood_chop;half_kneeling_pallof_press,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
